index,Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
5982,Oak Street Weather Station,09/02/2015 11:00:00 AM,28.6,23.1,63.0,0.0,0.0,305.9,0.0,87.0,0.8,1.5,995.7,641.0,1.0,12.2,09/02/2015 11:00 AM,OakStreetWeatherStation201509021100
5983,Foster Weather Station,09/02/2015 11:00:00 AM,29.06,,56.0,,0.0,,,249.0,1.2,1.6,994.9,590.0,,15.1,09/02/2015 11:00 AM,FosterWeatherStation201509021100
5984,63rd Street Weather Station,09/02/2015 05:00:00 PM,31.8,23.8,52.0,0.0,0.0,564.9,0.0,254.0,3.8,7.0,992.0,393.0,354.0,12.0,09/02/2015 5:00 PM,63rdStreetWeatherStation201509021700
5985,Oak Street Weather Station,09/02/2015 05:00:00 PM,31.9,23.0,47.0,0.0,0.0,305.9,0.0,66.0,1.8,2.3,992.1,273.0,1.0,12.1,09/02/2015 5:00 PM,OakStreetWeatherStation201509021700
5986,Foster Weather Station,09/02/2015 05:00:00 PM,32.0,,44.0,,0.0,,,260.0,3.0,3.4,991.5,133.0,,15.1,09/02/2015 5:00 PM,FosterWeatherStation201509021700
5987,63rd Street Weather Station,09/02/2015 01:00:00 PM,31.4,24.5,57.0,0.0,0.1,564.9,0.0,216.0,2.1,4.1,993.9,799.0,354.0,12.0,09/02/2015 1:00 PM,63rdStreetWeatherStation201509021300
5988,Oak Street Weather Station,09/02/2015 01:00:00 PM,29.5,22.8,57.0,0.0,0.0,305.9,0.0,326.0,1.1,2.3,994.2,752.0,1.0,12.1,09/02/2015 1:00 PM,OakStreetWeatherStation201509021300
5989,Foster Weather Station,09/02/2015 01:00:00 PM,31.5,,46.0,,0.0,,,185.0,2.2,2.4,993.6,815.0,,15.1,09/02/2015 1:00 PM,FosterWeatherStation201509021300
5990,63rd Street Weather Station,09/02/2015 02:00:00 PM,32.1,23.6,49.0,0.0,0.0,564.9,0.0,256.0,5.3,7.4,993.8,770.0,355.0,12.0,09/02/2015 2:00 PM,63rdStreetWeatherStation201509021400
5991,Oak Street Weather Station,09/02/2015 02:00:00 PM,32.5,23.1,45.0,0.0,0.0,305.9,0.0,258.0,3.0,5.1,994.2,703.0,1.0,12.1,09/02/2015 2:00 PM,OakStreetWeatherStation201509021400
5992,Foster Weather Station,09/02/2015 02:00:00 PM,31.78,,47.0,,0.0,,,215.0,2.9,3.6,993.6,741.0,,15.1,09/02/2015 2:00 PM,FosterWeatherStation201509021400
5993,63rd Street Weather Station,09/02/2015 03:00:00 PM,32.1,24.1,52.0,0.0,0.0,564.9,0.0,264.0,3.1,5.2,993.1,237.0,355.0,11.9,09/02/2015 3:00 PM,63rdStreetWeatherStation201509021500
5994,Oak Street Weather Station,09/02/2015 03:00:00 PM,32.3,23.3,47.0,0.0,0.0,305.9,0.0,268.0,1.8,3.4,993.5,226.0,1.0,12.2,09/02/2015 3:00 PM,OakStreetWeatherStation201509021500
5995,Foster Weather Station,09/02/2015 03:00:00 PM,32.0,,44.0,,0.0,,,249.0,3.1,3.7,992.9,645.0,,15.1,09/02/2015 3:00 PM,FosterWeatherStation201509021500
5996,63rd Street Weather Station,09/02/2015 04:00:00 PM,31.8,23.8,52.0,0.0,0.0,564.9,0.0,266.0,4.8,6.8,992.6,413.0,355.0,12.0,09/02/2015 4:00 PM,63rdStreetWeatherStation201509021600
5997,Oak Street Weather Station,09/02/2015 04:00:00 PM,32.2,23.3,48.0,0.0,0.0,305.9,0.0,251.0,1.3,2.8,992.8,207.0,1.0,12.1,09/02/2015 4:00 PM,OakStreetWeatherStation201509021600
5998,Foster Weather Station,09/02/2015 04:00:00 PM,31.89,,45.0,,0.0,,,220.0,3.8,4.1,992.2,188.0,,15.1,09/02/2015 4:00 PM,FosterWeatherStation201509021600
5999,Foster Weather Station,09/02/2015 07:00:00 PM,30.17,,49.0,,0.0,,,214.0,1.3,2.1,991.9,22.0,,15.1,09/02/2015 7:00 PM,FosterWeatherStation201509021900
6000,63rd Street Weather Station,09/02/2015 08:00:00 PM,29.7,23.2,58.0,0.0,0.0,564.9,0.0,245.0,1.5,2.6,992.1,0.0,355.0,11.9,09/02/2015 8:00 PM,63rdStreetWeatherStation201509022000
6001,Oak Street Weather Station,09/02/2015 08:00:00 PM,30.2,22.3,51.0,0.0,0.0,305.9,0.0,195.0,0.7,1.7,992.4,-2.0,1.0,12.1,09/02/2015 8:00 PM,OakStreetWeatherStation201509022000
6002,Foster Weather Station,09/02/2015 08:00:00 PM,29.56,,51.0,,0.0,,,208.0,1.7,1.8,991.5,1.0,,15.1,09/02/2015 8:00 PM,FosterWeatherStation201509022000
6003,63rd Street Weather Station,09/02/2015 09:00:00 PM,28.8,23.1,62.0,0.0,0.0,564.9,0.0,221.0,1.0,2.1,992.3,0.0,355.0,12.0,09/02/2015 9:00 PM,63rdStreetWeatherStation201509022100
6004,Oak Street Weather Station,09/02/2015 09:00:00 PM,28.0,22.1,60.0,0.0,0.0,305.9,0.0,0.0,0.0,0.6,992.6,-2.0,1.0,12.1,09/02/2015 9:00 PM,OakStreetWeatherStation201509022100
6005,Foster Weather Station,09/02/2015 09:00:00 PM,29.17,,52.0,,0.0,,,215.0,2.1,2.4,991.9,1.0,,15.1,09/02/2015 9:00 PM,FosterWeatherStation201509022100
6006,63rd Street Weather Station,09/02/2015 10:00:00 PM,27.9,23.2,68.0,0.0,0.0,564.9,0.0,221.0,1.1,2.2,992.6,0.0,355.0,11.9,09/02/2015 10:00 PM,63rdStreetWeatherStation201509022200
6007,Oak Street Weather Station,09/02/2015 10:00:00 PM,28.9,22.6,58.0,0.0,0.0,305.9,0.0,104.0,0.5,1.1,993.0,-2.0,1.0,12.1,09/02/2015 10:00 PM,OakStreetWeatherStation201509022200
6008,Foster Weather Station,09/02/2015 10:00:00 PM,28.56,,55.0,,0.0,,,199.0,2.6,2.8,992.2,1.0,,15.1,09/02/2015 10:00 PM,FosterWeatherStation201509022200
6009,Oak Street Weather Station,09/02/2015 11:00:00 PM,28.7,22.7,60.0,0.0,0.0,305.9,0.0,0.0,0.0,0.7,993.2,-2.0,1.0,12.1,09/02/2015 11:00 PM,OakStreetWeatherStation201509022300
6010,Foster Weather Station,09/02/2015 11:00:00 PM,28.5,,56.0,,0.0,,,219.0,1.4,1.9,992.2,1.0,,15.1,09/02/2015 11:00 PM,FosterWeatherStation201509022300
6011,Oak Street Weather Station,09/03/2015 01:00:00 AM,28.3,22.5,61.0,0.0,0.0,305.9,0.0,230.0,0.6,1.8,992.5,-2.0,1.0,12.1,09/03/2015 1:00 AM,OakStreetWeatherStation201509030100
6012,Foster Weather Station,09/03/2015 01:00:00 AM,27.28,,62.0,,0.0,,,266.0,1.2,1.4,992.2,0.0,,15.1,09/03/2015 1:00 AM,FosterWeatherStation201509030100
6013,Oak Street Weather Station,09/03/2015 02:00:00 AM,27.5,22.2,64.0,0.0,0.0,305.9,0.0,300.0,0.7,1.5,992.1,-2.0,0.0,12.1,09/03/2015 2:00 AM,OakStreetWeatherStation201509030200
6014,Foster Weather Station,09/03/2015 02:00:00 AM,27.0,,59.0,,0.0,,,207.0,1.1,1.4,991.5,1.0,,15.1,09/03/2015 2:00 AM,FosterWeatherStation201509030200
6015,63rd Street Weather Station,09/02/2015 11:00:00 PM,27.6,23.1,68.0,0.0,0.0,564.9,0.0,235.0,1.7,2.3,992.7,0.0,355.0,12.0,09/02/2015 11:00 PM,63rdStreetWeatherStation201509022300
6016,63rd Street Weather Station,09/03/2015 03:00:00 AM,25.8,22.4,75.0,0.0,0.0,564.9,0.0,249.0,3.0,4.0,991.8,0.0,355.0,11.9,09/03/2015 3:00 AM,63rdStreetWeatherStation201509030300
6017,Oak Street Weather Station,09/03/2015 03:00:00 AM,27.3,22.3,65.0,0.0,0.0,305.9,0.0,265.0,1.6,4.4,992.2,-2.0,0.0,12.1,09/03/2015 3:00 AM,OakStreetWeatherStation201509030300
6018,Foster Weather Station,09/03/2015 03:00:00 AM,26.28,,67.0,,0.0,,,223.0,3.4,3.7,991.5,1.0,,15.1,09/03/2015 3:00 AM,FosterWeatherStation201509030300
6019,63rd Street Weather Station,09/03/2015 04:00:00 AM,25.3,22.0,75.0,0.0,0.0,564.9,0.0,251.0,2.9,5.5,992.1,0.0,355.0,11.9,09/03/2015 4:00 AM,63rdStreetWeatherStation201509030400
6020,Oak Street Weather Station,09/03/2015 04:00:00 AM,26.6,22.0,67.0,0.0,0.0,305.9,0.0,266.0,2.0,4.4,992.2,-2.0,0.0,12.0,09/03/2015 4:00 AM,OakStreetWeatherStation201509030400
6021,Foster Weather Station,09/03/2015 04:00:00 AM,25.78,,68.0,,0.0,,,213.0,1.6,1.9,991.5,1.0,,15.1,09/03/2015 4:00 AM,FosterWeatherStation201509030400
6022,63rd Street Weather Station,09/03/2015 05:00:00 AM,24.7,21.7,77.0,0.0,0.0,564.9,0.0,256.0,1.9,3.0,992.2,0.0,355.0,12.0,09/03/2015 5:00 AM,63rdStreetWeatherStation201509030500
6023,Oak Street Weather Station,09/03/2015 05:00:00 AM,26.2,21.8,68.0,0.0,0.0,305.9,0.0,293.0,1.2,3.1,992.2,0.0,0.0,12.1,09/03/2015 5:00 AM,OakStreetWeatherStation201509030500
6024,Foster Weather Station,09/03/2015 05:00:00 AM,25.0,,70.0,,0.0,,,225.0,3.6,3.9,991.5,0.0,,15.1,09/03/2015 5:00 AM,FosterWeatherStation201509030500
6025,63rd Street Weather Station,09/03/2015 06:00:00 AM,24.5,21.5,77.0,0.0,0.0,564.9,0.0,252.0,2.1,2.7,992.1,1.0,355.0,12.0,09/03/2015 6:00 AM,63rdStreetWeatherStation201509030600
6026,Foster Weather Station,09/03/2015 06:00:00 AM,24.5,,71.0,,0.0,,,211.0,2.2,2.4,991.5,1.0,,15.1,09/03/2015 6:00 AM,FosterWeatherStation201509030600
6027,Foster Weather Station,09/03/2015 07:00:00 AM,24.39,,72.0,,0.0,,,171.0,2.2,2.8,991.5,54.0,,15.1,09/03/2015 7:00 AM,FosterWeatherStation201509030700
6028,Oak Street Weather Station,09/03/2015 06:00:00 AM,26.1,21.7,68.0,0.0,0.0,305.9,0.0,259.0,1.9,5.2,992.1,0.0,0.0,12.1,09/03/2015 6:00 AM,OakStreetWeatherStation201509030600
6029,63rd Street Weather Station,09/03/2015 07:00:00 AM,24.7,21.6,76.0,0.0,0.0,564.9,0.0,242.0,2.6,3.9,992.2,47.0,355.0,12.0,09/03/2015 7:00 AM,63rdStreetWeatherStation201509030700
6030,63rd Street Weather Station,09/03/2015 08:00:00 AM,25.7,22.0,73.0,0.0,0.0,564.9,0.0,255.0,3.9,5.4,992.2,185.0,355.0,12.0,09/03/2015 8:00 AM,63rdStreetWeatherStation201509030800
6031,Oak Street Weather Station,09/03/2015 08:00:00 AM,27.0,22.0,65.0,0.0,0.0,305.9,0.0,274.0,1.6,4.3,992.4,241.0,1.0,12.1,09/03/2015 8:00 AM,OakStreetWeatherStation201509030800
6032,Foster Weather Station,09/03/2015 08:00:00 AM,25.5,,67.0,,0.0,,,264.0,0.4,0.7,991.9,90.0,,15.1,09/03/2015 8:00 AM,FosterWeatherStation201509030800
6033,63rd Street Weather Station,09/03/2015 10:00:00 AM,28.6,23.2,64.0,0.0,0.0,564.9,0.0,256.0,4.0,6.5,991.8,494.0,355.0,11.9,09/03/2015 10:00 AM,63rdStreetWeatherStation201509031000
6034,Oak Street Weather Station,09/03/2015 10:00:00 AM,29.4,23.0,58.0,0.0,0.0,305.9,0.0,161.0,0.8,2.2,992.1,548.0,1.0,12.1,09/03/2015 10:00 AM,OakStreetWeatherStation201509031000
6035,Foster Weather Station,09/03/2015 10:00:00 AM,29.17,,54.0,,0.0,,,274.0,3.2,3.6,991.5,470.0,,15.1,09/03/2015 10:00 AM,FosterWeatherStation201509031000
6036,63rd Street Weather Station,09/03/2015 11:00:00 AM,30.1,23.8,60.0,0.0,0.0,564.9,0.0,249.0,3.1,4.8,991.9,625.0,356.0,12.0,09/03/2015 11:00 AM,63rdStreetWeatherStation201509031100
6037,Oak Street Weather Station,09/03/2015 11:00:00 AM,30.3,23.0,54.0,0.0,0.0,305.9,0.0,350.0,1.4,2.8,992.2,718.0,1.0,12.1,09/03/2015 11:00 AM,OakStreetWeatherStation201509031100
6038,Foster Weather Station,09/03/2015 11:00:00 AM,29.89,,52.0,,0.0,,,210.0,3.7,4.4,991.5,696.0,,15.1,09/03/2015 11:00 AM,FosterWeatherStation201509031100
6039,63rd Street Weather Station,09/03/2015 12:00:00 PM,30.6,23.7,57.0,0.0,0.0,564.9,0.0,255.0,4.6,6.4,991.5,746.0,355.0,12.0,09/03/2015 12:00 PM,63rdStreetWeatherStation201509031200
6040,Oak Street Weather Station,09/03/2015 12:00:00 PM,31.1,23.3,52.0,0.0,0.0,305.9,0.0,307.0,1.2,3.9,991.8,448.0,1.0,12.1,09/03/2015 12:00 PM,OakStreetWeatherStation201509031200
6041,Foster Weather Station,09/03/2015 12:00:00 PM,30.28,,52.0,,0.0,,,271.0,1.3,2.1,991.2,784.0,,15.1,09/03/2015 12:00 PM,FosterWeatherStation201509031200
6042,63rd Street Weather Station,09/03/2015 01:00:00 PM,31.3,24.0,55.0,0.0,0.0,564.9,0.0,256.0,3.4,5.0,991.2,748.0,355.0,12.0,09/03/2015 1:00 PM,63rdStreetWeatherStation201509031300
6043,Oak Street Weather Station,09/03/2015 01:00:00 PM,32.2,23.6,49.0,0.0,0.0,305.9,0.0,213.0,1.1,4.2,991.5,784.0,1.0,12.1,09/03/2015 1:00 PM,OakStreetWeatherStation201509031300
6044,Foster Weather Station,09/03/2015 01:00:00 PM,31.06,,48.0,,0.0,,,268.0,1.9,2.1,990.9,743.0,,15.1,09/03/2015 1:00 PM,FosterWeatherStation201509031300
6045,63rd Street Weather Station,09/03/2015 02:00:00 PM,31.4,23.9,54.0,0.0,0.0,564.9,0.0,255.0,4.0,6.0,990.7,127.0,355.0,12.0,09/03/2015 2:00 PM,63rdStreetWeatherStation201509031400
6046,Oak Street Weather Station,09/03/2015 02:00:00 PM,32.2,22.9,45.0,0.0,0.0,305.9,0.0,304.0,1.3,6.1,990.8,743.0,1.0,12.1,09/03/2015 2:00 PM,OakStreetWeatherStation201509031400
6047,Foster Weather Station,09/03/2015 02:00:00 PM,32.5,,42.0,,0.0,,,211.0,2.7,3.1,990.2,689.0,,15.1,09/03/2015 2:00 PM,FosterWeatherStation201509031400
6048,63rd Street Weather Station,09/03/2015 03:00:00 PM,32.3,23.3,47.0,0.0,0.0,564.9,0.0,265.0,5.6,9.1,990.0,733.0,354.0,12.0,09/03/2015 3:00 PM,63rdStreetWeatherStation201509031500
6049,Oak Street Weather Station,09/03/2015 03:00:00 PM,32.5,23.0,45.0,0.0,0.0,305.9,0.0,269.0,1.5,5.5,990.2,604.0,1.0,12.2,09/03/2015 3:00 PM,OakStreetWeatherStation201509031500
6050,Foster Weather Station,09/03/2015 03:00:00 PM,32.5,,41.0,,0.0,,,231.0,2.4,3.2,989.8,618.0,,15.1,09/03/2015 3:00 PM,FosterWeatherStation201509031500
6051,63rd Street Weather Station,09/03/2015 04:00:00 PM,32.5,23.7,48.0,0.0,0.0,564.9,0.0,259.0,5.4,9.3,989.5,527.0,354.0,12.0,09/03/2015 4:00 PM,63rdStreetWeatherStation201509031600
6052,Oak Street Weather Station,09/03/2015 04:00:00 PM,33.0,23.2,44.0,0.0,0.0,305.9,60.0,296.0,1.9,5.0,989.7,457.0,1.0,12.1,09/03/2015 4:00 PM,OakStreetWeatherStation201509031600
6053,Foster Weather Station,09/03/2015 04:00:00 PM,32.28,,44.0,,0.0,,,294.0,2.6,3.3,989.2,110.0,,15.1,09/03/2015 4:00 PM,FosterWeatherStation201509031600
6054,63rd Street Weather Station,09/03/2015 05:00:00 PM,32.3,23.9,50.0,0.0,0.0,564.9,0.0,257.0,4.7,7.8,989.3,383.0,355.0,12.0,09/03/2015 5:00 PM,63rdStreetWeatherStation201509031700
6055,Oak Street Weather Station,09/03/2015 05:00:00 PM,33.0,23.7,46.0,0.0,0.0,305.9,0.0,324.0,1.5,3.5,989.7,301.0,1.0,12.2,09/03/2015 5:00 PM,OakStreetWeatherStation201509031700
6056,Oak Street Weather Station,09/04/2015 06:00:00 AM,20.7,19.8,92.0,0.0,0.0,305.9,0.0,0.0,0.0,0.6,993.3,1.0,0.0,12.1,09/04/2015 6:00 AM,OakStreetWeatherStation201509040600
6057,63rd Street Weather Station,09/05/2015 12:00:00 AM,22.4,21.7,94.0,0.0,0.0,565.1,0.0,92.0,1.2,2.0,995.1,1.0,354.0,12.0,09/05/2015 12:00 AM,63rdStreetWeatherStation201509052400
6058,Foster Weather Station,09/03/2015 05:00:00 PM,32.06,,46.0,,0.0,,,280.0,4.0,4.4,989.2,335.0,,15.1,09/03/2015 5:00 PM,FosterWeatherStation201509031700
6059,63rd Street Weather Station,09/03/2015 06:00:00 PM,31.8,23.9,52.0,0.0,0.0,564.9,0.0,278.0,2.3,3.5,989.4,48.0,355.0,12.0,09/03/2015 6:00 PM,63rdStreetWeatherStation201509031800
6060,Oak Street Weather Station,09/03/2015 06:00:00 PM,31.9,23.6,50.0,0.0,0.0,305.9,0.0,4.0,1.2,4.9,989.5,36.0,1.0,12.2,09/03/2015 6:00 PM,OakStreetWeatherStation201509031800
6061,Foster Weather Station,09/03/2015 06:00:00 PM,31.39,,50.0,,0.0,,,272.0,1.9,2.1,989.2,64.0,,15.1,09/03/2015 6:00 PM,FosterWeatherStation201509031800
6062,63rd Street Weather Station,09/03/2015 10:00:00 PM,22.0,21.1,93.0,0.0,0.0,565.1,60.0,10.0,2.6,3.8,991.5,1.0,355.0,11.9,09/03/2015 10:00 PM,63rdStreetWeatherStation201509032200
6063,Oak Street Weather Station,09/03/2015 10:00:00 PM,21.7,20.5,90.0,0.0,0.0,305.9,0.0,13.0,1.9,2.5,992.1,0.0,0.0,12.1,09/03/2015 10:00 PM,OakStreetWeatherStation201509032200
6064,Foster Weather Station,09/03/2015 10:00:00 PM,20.06,,88.0,,0.0,,,352.0,1.3,1.7,991.2,1.0,,15.1,09/03/2015 10:00 PM,FosterWeatherStation201509032200
6065,63rd Street Weather Station,09/04/2015 12:00:00 AM,22.4,21.4,91.0,0.0,0.0,565.1,0.0,69.0,3.2,4.3,992.0,1.0,355.0,11.9,09/04/2015 12:00 AM,63rdStreetWeatherStation201509042400
6066,Oak Street Weather Station,09/04/2015 12:00:00 AM,20.7,19.8,92.0,0.0,0.0,305.9,0.0,23.0,0.7,0.9,992.6,1.0,0.0,12.1,09/04/2015 12:00 AM,OakStreetWeatherStation201509042400
6067,Foster Weather Station,09/04/2015 12:00:00 AM,18.89,,90.0,,0.0,,,344.0,1.0,1.2,991.9,0.0,,15.1,09/04/2015 12:00 AM,FosterWeatherStation201509042400
6068,63rd Street Weather Station,09/06/2015 05:00:00 AM,23.4,20.7,79.0,0.0,0.0,600.4,0.0,223.0,2.4,3.8,995.3,1.0,355.0,11.9,09/06/2015 5:00 AM,63rdStreetWeatherStation201509060500
6069,Oak Street Weather Station,09/06/2015 05:00:00 AM,26.2,20.9,63.0,0.0,0.0,307.2,0.0,283.0,1.2,3.4,995.5,0.0,0.0,12.1,09/06/2015 5:00 AM,OakStreetWeatherStation201509060500
6070,Foster Weather Station,09/06/2015 05:00:00 AM,24.39,,65.0,,0.0,,,202.0,4.4,4.5,994.9,0.0,,15.1,09/06/2015 5:00 AM,FosterWeatherStation201509060500
6071,63rd Street Weather Station,09/06/2015 10:00:00 AM,28.1,22.5,62.0,0.0,0.0,600.4,0.0,244.0,2.8,4.5,996.4,480.0,356.0,12.0,09/06/2015 10:00 AM,63rdStreetWeatherStation201509061000
6072,Oak Street Weather Station,09/06/2015 10:00:00 AM,28.9,22.0,55.0,0.0,0.0,307.2,0.0,207.0,0.9,2.5,996.7,534.0,1.0,12.1,09/06/2015 10:00 AM,OakStreetWeatherStation201509061000
6073,Foster Weather Station,09/06/2015 10:00:00 AM,28.0,,54.0,,0.0,,,215.0,3.0,3.4,995.9,484.0,,15.1,09/06/2015 10:00 AM,FosterWeatherStation201509061000
6074,63rd Street Weather Station,09/06/2015 03:00:00 PM,32.8,23.7,47.0,0.0,0.0,600.4,0.0,252.0,3.4,6.3,994.6,191.0,354.0,12.0,09/06/2015 3:00 PM,63rdStreetWeatherStation201509061500
6075,Oak Street Weather Station,09/06/2015 03:00:00 PM,32.9,22.9,43.0,0.0,0.0,307.2,0.0,100.0,1.4,2.9,994.7,586.0,1.0,12.1,09/06/2015 3:00 PM,OakStreetWeatherStation201509061500
6076,Foster Weather Station,09/06/2015 03:00:00 PM,32.78,,41.0,,0.0,,,180.0,1.4,1.6,994.2,531.0,,15.1,09/06/2015 3:00 PM,FosterWeatherStation201509061500
6077,63rd Street Weather Station,09/06/2015 06:00:00 PM,32.1,23.3,48.0,0.0,0.0,600.4,0.0,194.0,5.3,8.8,993.0,150.0,355.0,12.0,09/06/2015 6:00 PM,63rdStreetWeatherStation201509061800
6078,Oak Street Weather Station,09/06/2015 06:00:00 PM,32.4,22.4,42.0,0.0,0.0,307.2,0.0,0.0,0.5,2.3,993.5,35.0,1.0,12.2,09/06/2015 6:00 PM,OakStreetWeatherStation201509061800
6079,Foster Weather Station,09/06/2015 06:00:00 PM,32.17,,41.0,,0.0,,,208.0,2.2,3.0,992.6,136.0,,15.1,09/06/2015 6:00 PM,FosterWeatherStation201509061800
6080,63rd Street Weather Station,09/07/2015 11:00:00 AM,28.7,23.5,65.0,0.0,0.0,600.4,0.0,240.0,3.3,5.4,993.4,346.0,356.0,12.0,09/07/2015 11:00 AM,63rdStreetWeatherStation201509071100
6081,Oak Street Weather Station,09/07/2015 11:00:00 AM,28.9,22.8,60.0,0.0,0.0,307.2,0.0,152.0,1.2,2.6,993.8,660.0,1.0,12.1,09/07/2015 11:00 AM,OakStreetWeatherStation201509071100
6082,Foster Weather Station,09/07/2015 11:00:00 AM,29.17,,55.0,,0.0,,,257.0,2.2,2.5,993.2,766.0,,15.1,09/07/2015 11:00 AM,FosterWeatherStation201509071100
6083,63rd Street Weather Station,09/07/2015 12:00:00 PM,30.3,24.2,61.0,0.0,0.0,600.4,0.0,254.0,2.5,3.6,993.4,684.0,355.0,12.0,09/07/2015 12:00 PM,63rdStreetWeatherStation201509071200
6084,Oak Street Weather Station,09/07/2015 12:00:00 PM,29.8,23.1,57.0,0.0,0.0,307.2,0.0,0.0,0.4,2.0,993.6,343.0,1.0,12.2,09/07/2015 12:00 PM,OakStreetWeatherStation201509071200
6085,Foster Weather Station,09/07/2015 12:00:00 PM,23.67,,76.0,,0.0,,,87.0,0.9,1.1,993.2,882.0,,15.1,09/07/2015 12:00 PM,FosterWeatherStation201509071200
6086,63rd Street Weather Station,09/03/2015 07:00:00 PM,31.5,24.1,54.0,0.0,0.0,564.9,0.0,261.0,1.6,2.4,989.5,28.0,355.0,11.9,09/03/2015 7:00 PM,63rdStreetWeatherStation201509031900
6087,Oak Street Weather Station,09/03/2015 07:00:00 PM,22.7,21.4,90.0,0.0,0.0,305.9,60.0,3.0,1.9,3.0,990.8,5.0,0.0,12.1,09/03/2015 7:00 PM,OakStreetWeatherStation201509031900
6088,Foster Weather Station,09/03/2015 07:00:00 PM,20.56,,89.0,,0.0,,,11.0,2.1,2.5,990.2,10.0,,15.1,09/03/2015 7:00 PM,FosterWeatherStation201509031900
6089,63rd Street Weather Station,09/03/2015 08:00:00 PM,22.5,21.7,94.0,0.0,0.3,565.1,0.0,36.0,2.5,5.1,990.6,1.0,355.0,12.0,09/03/2015 8:00 PM,63rdStreetWeatherStation201509032000
6090,Oak Street Weather Station,09/03/2015 08:00:00 PM,22.3,20.9,88.0,0.0,0.0,305.9,0.0,77.0,0.7,1.0,991.5,0.0,0.0,12.0,09/03/2015 8:00 PM,OakStreetWeatherStation201509032000
6091,Foster Weather Station,09/03/2015 08:00:00 PM,20.89,,87.0,,0.0,,,334.0,3.0,3.4,990.9,1.0,,15.1,09/03/2015 8:00 PM,FosterWeatherStation201509032000
6092,63rd Street Weather Station,09/04/2015 04:00:00 PM,22.5,21.2,89.0,0.0,0.0,565.1,0.0,64.0,2.3,3.8,993.9,463.0,354.0,12.0,09/04/2015 4:00 PM,63rdStreetWeatherStation201509041600
6093,Oak Street Weather Station,09/04/2015 04:00:00 PM,22.2,20.6,86.0,0.0,0.0,305.9,0.0,67.0,1.8,2.2,994.4,405.0,0.0,12.1,09/04/2015 4:00 PM,OakStreetWeatherStation201509041600
6094,Foster Weather Station,09/04/2015 04:00:00 PM,21.28,,81.0,,0.0,,,52.0,1.5,1.8,993.6,442.0,,15.1,09/04/2015 4:00 PM,FosterWeatherStation201509041600
6095,63rd Street Weather Station,09/04/2015 09:00:00 PM,22.2,21.3,93.0,0.0,0.0,565.1,0.0,96.0,1.2,2.1,994.9,1.0,355.0,11.9,09/04/2015 9:00 PM,63rdStreetWeatherStation201509042100
6096,Oak Street Weather Station,09/04/2015 09:00:00 PM,22.1,20.7,88.0,0.0,0.0,305.9,0.0,116.0,0.6,1.5,995.5,0.0,0.0,12.1,09/04/2015 9:00 PM,OakStreetWeatherStation201509042100
6097,Foster Weather Station,09/04/2015 09:00:00 PM,21.28,,87.0,,0.0,,,106.0,0.6,0.9,994.9,1.0,,15.1,09/04/2015 9:00 PM,FosterWeatherStation201509042100
6098,63rd Street Weather Station,09/04/2015 10:00:00 PM,22.3,21.5,93.0,0.0,0.0,565.1,0.0,89.0,1.1,2.1,995.3,1.0,355.0,12.0,09/04/2015 10:00 PM,63rdStreetWeatherStation201509042200
6099,Oak Street Weather Station,09/04/2015 10:00:00 PM,22.2,20.9,89.0,0.0,0.0,305.9,0.0,124.0,0.7,1.5,995.8,0.0,0.0,12.1,09/04/2015 10:00 PM,OakStreetWeatherStation201509042200
6100,Foster Weather Station,09/04/2015 10:00:00 PM,21.28,,87.0,,0.0,,,104.0,0.4,0.6,995.3,0.0,,15.1,09/04/2015 10:00 PM,FosterWeatherStation201509042200
6101,63rd Street Weather Station,09/05/2015 05:00:00 PM,28.7,22.6,60.0,0.0,0.0,600.4,0.0,212.0,2.6,4.2,995.7,333.0,355.0,11.9,09/05/2015 5:00 PM,63rdStreetWeatherStation201509051700
6102,Foster Weather Station,09/05/2015 05:00:00 PM,29.39,,54.0,,0.0,,,199.0,2.9,3.1,995.3,293.0,,15.1,09/05/2015 5:00 PM,FosterWeatherStation201509051700
6103,63rd Street Weather Station,09/06/2015 10:00:00 PM,28.7,22.7,60.0,0.0,0.0,600.4,0.0,195.0,2.2,4.4,993.5,0.0,355.0,12.0,09/06/2015 10:00 PM,63rdStreetWeatherStation201509062200
6104,Oak Street Weather Station,09/06/2015 10:00:00 PM,30.0,22.3,51.0,0.0,0.0,307.2,0.0,53.0,0.8,1.2,993.7,-2.0,1.0,12.0,09/06/2015 10:00 PM,OakStreetWeatherStation201509062200
6105,Foster Weather Station,09/06/2015 10:00:00 PM,29.56,,50.0,,0.0,,,201.0,3.6,4.0,992.9,1.0,,15.1,09/06/2015 10:00 PM,FosterWeatherStation201509062200
6106,63rd Street Weather Station,09/07/2015 06:00:00 PM,30.5,23.6,57.0,0.0,0.0,600.4,0.0,255.0,3.4,4.7,991.4,72.0,355.0,11.9,09/07/2015 6:00 PM,63rdStreetWeatherStation201509071800
6107,Oak Street Weather Station,09/07/2015 06:00:00 PM,30.6,23.0,53.0,0.0,0.0,307.2,0.0,0.0,0.6,1.4,991.7,107.0,1.0,12.1,09/07/2015 6:00 PM,OakStreetWeatherStation201509071800
